-1.511394587666231359e+00,4.663884459567711360e+00,-3.751110520436484297e+00,-5.136744202796126757e+00,1.000000000000000000e+00,inf
-3.738431842283773676e-02,3.921538708028435849e-01,-9.242373615063355530e+00,8.238786781058049513e-01,1.000000000000000000e+00,inf
-1.056679204400666094e+00,4.299959563900472403e+00,-4.124755691459532692e+00,-2.888477639863713087e+00,1.000000000000000000e+00,6.024996944219437323e-01
-1.502239244378998251e+00,3.913909255289098610e-01,-7.330966935829036579e+00,-2.830306890735602376e+00,1.000000000000000000e+00,5.958803401063660354e-01
-6.233262888053019424e-01,3.921538708028435849e-01,-8.630481447847733634e+00,4.425832442713916182e-01,1.000000000000000000e+00,1.841904873001913301e-01
-9.758070053635066188e-01,3.929168160767773088e-01,-8.102694018736343651e+00,-1.105021450590354171e+00,1.000000000000000000e+00,9.107892548822218992e-02
-9.254526172837671538e-01,3.921538708028435849e-01,-8.178943487269446422e+00,-8.574807888895418229e-01,1.000000000000000000e+00,7.223463651505714067e-02
-9.101937118050500430e-01,3.921538708028435849e-01,-8.201928639698321533e+00,-7.821746164695232428e-01,1.000000000000000000e+00,5.190159300503383033e-02
-8.186402789327900109e-01,3.921538708028435849e-01,-8.339814605298839112e+00,-3.427520228686546933e-01,1.000000000000000000e+00,5.045685621760300638e-02
-1.407634030411003323e+00,4.322847922118540964e+00,-4.028257106865792636e+00,-4.221513999154809405e+00,1.000000000000000000e+00,4.363130610770804552e-02
-1.105507701932538112e+00,3.921538708028435849e-01,-7.908869431694535379e+00,-1.733339981794506990e+00,1.000000000000000000e+00,4.299469908493787351e-02
-1.007850706868794077e+00,3.921538708028435849e-01,-8.055006593020335615e+00,-1.265837649603041903e+00,1.000000000000000000e+00,4.237156402476373318e-02
-1.435100060272674227e+00,4.350313951980226079e+00,-4.000434319261799487e+00,-4.375423849629698658e+00,1.000000000000000000e+00,4.172070720131019345e-02
-7.804930152360185502e-01,3.929168160767773088e-01,-8.396559652034802923e+00,-1.673771929308595086e-01,1.000000000000000000e+00,4.130727717308994157e-02
-7.148797216775619745e-01,3.913909255289098610e-01,-8.495896379935105713e+00,1.057928377762513139e-01,1.000000000000000000e+00,4.120432458488673677e-02
-8.781500102997625845e-01,3.921538708028435849e-01,-8.250207178026085941e+00,-6.254698438774068947e-01,1.000000000000000000e+00,4.063753123730448613e-02
-1.073464000427250653e+00,3.921538708028435849e-01,-7.956703549093194994e+00,-1.583760781331045919e+00,1.000000000000000000e+00,3.869801183177620785e-02
-1.309977035347259289e+00,3.921538708028435849e-01,-7.607252291155956136e+00,-2.516534154632751985e+00,1.000000000000000000e+00,3.788493105670227151e-02
-1.068886328783634099e+00,4.309877852461639236e+00,-4.114411430824163496e+00,-2.990593458430902629e+00,1.000000000000000000e+00,3.676454973839444335e-02
-1.203164696996282146e+00,3.929168160767773088e-01,-7.763596487239792232e+00,-2.149438804691048865e+00,1.000000000000000000e+00,3.636752021407978208e-02
-1.268777990554738722e+00,3.929168160767773088e-01,-7.667112869151370802e+00,-2.387264418361948692e+00,1.000000000000000000e+00,3.636553074154885018e-02
-1.171120995490994687e+00,3.929168160767773088e-01,-7.810974989743306729e+00,-2.019546507279147640e+00,1.000000000000000000e+00,3.487615467055413254e-02
-1.114663045219771220e+00,4.298433673352604956e+00,-4.114277947173360594e+00,-3.153151186234512515e+00,1.000000000000000000e+00,3.204937229411149169e-02
-1.251993194528154163e+00,3.921538708028435849e-01,-7.692075245681411211e+00,-2.332645061712448786e+00,1.000000000000000000e+00,3.118516074780710440e-02
-6.828360201722745160e-01,3.936797613507110327e-01,-8.541583562262131224e+00,2.373783913335414386e-01,1.000000000000000000e+00,3.039578280717841752e-02
-1.331339503017446191e+00,3.952056518985926914e-01,-7.574847612141812014e+00,-2.565656816336869817e+00,1.000000000000000000e+00,3.024703500275524592e-02
-1.407634030411003323e+00,4.509769514232743859e+00,-3.887303352858757055e+00,-4.851446054538411268e+00,1.000000000000000000e+00,2.920192931415939441e-02
-1.227578945762218154e+00,3.921538708028435849e-01,-7.727969103709217968e+00,-2.244924909136751801e+00,1.000000000000000000e+00,2.872574022539368943e-02
-1.459514309038610236e+00,4.597508220735321061e+00,-3.810887294028347139e+00,-5.067771328123166441e+00,1.000000000000000000e+00,2.795685103776864369e-02
-6.538440997627219531e-01,3.921538708028435849e-01,-8.585712223847751901e+00,3.387170435395163715e-01,1.000000000000000000e+00,2.688126111916825864e-02
-8.293215127678905674e-01,3.936797613507110327e-01,-8.322655689777034738e+00,-3.879106609329195376e-01,1.000000000000000000e+00,2.559501111436810611e-02
-6.340075226404024988e-01,3.921538708028435849e-01,-8.614852795812131703e+00,4.071461290512626841e-01,1.000000000000000000e+00,2.557820363408330744e-02
-1.215371821379250150e+00,4.298433673352604956e+00,-4.092658180982859051e+00,-3.576979199278818911e+00,1.000000000000000000e+00,2.543490904687500248e-02
-1.166543323847378133e+00,4.309877852461639236e+00,-4.094288829187103573e+00,-3.431194043243472436e+00,1.000000000000000000e+00,2.456786682865695626e-02
-7.560787664700825417e-01,3.929168160767773088e-01,-8.433140834699852206e+00,-6.081432250240781379e-02,1.000000000000000000e+00,2.442688626299147417e-02
-1.361857313974866202e+00,3.929168160767773088e-01,-7.531573239182510981e+00,-2.646248640624701665e+00,1.000000000000000000e+00,2.429415337861300442e-02
-1.142129075081442124e+00,3.929168160767773088e-01,-7.853976720825498248e+00,-1.895442894943551559e+00,1.000000000000000000e+00,2.411300383868152791e-02
-7.515010948264659874e-01,3.921538708028435849e-01,-8.440586410155340502e+00,-4.352219422616709910e-02,1.000000000000000000e+00,2.389559727582196702e-02
-1.316080597538743291e+00,4.311403743009506684e+00,-4.059358196686716269e+00,-3.968968882541896281e+00,1.000000000000000000e+00,2.374565985316458988e-02
-1.056679204400666094e+00,3.921538708028435849e-01,-7.981808281368972580e+00,-1.503682693896378986e+00,1.000000000000000000e+00,2.308284496056949367e-02
-7.759153435924019959e-01,3.921538708028435849e-01,-8.404003571432973274e+00,-1.494119340163587717e-01,1.000000000000000000e+00,2.298816579578609465e-02
-1.462566090134359342e+00,4.662358569019843912e+00,-3.763350133547809673e+00,-5.111754999340129224e+00,1.000000000000000000e+00,2.245721733196883937e-02
-1.462566090134359342e+00,4.448733892317903837e+00,-3.919595376515645491e+00,-4.756059292701924512e+00,1.000000000000000000e+00,2.237788201385974840e-02
-1.264200318911122167e+00,4.299196618626538680e+00,-4.080999590469583715e+00,-3.755712277580248060e+00,1.000000000000000000e+00,2.196831728830386452e-02
-1.366434985618482756e+00,3.929168160767773088e-01,-7.524950118764378360e+00,-2.656302675068229036e+00,1.000000000000000000e+00,2.184770090010010324e-02
-1.146706746725058679e+00,4.299959563900472403e+00,-4.106364795235777798e+00,-3.302497052009277123e+00,1.000000000000000000e+00,2.174652166722598756e-02
-1.114663045219771220e+00,4.304537235544088958e+00,-4.109419051785383026e+00,-3.180238907545408278e+00,1.000000000000000000e+00,2.174332908383578428e-02
-1.502239244378998251e+00,4.549442668477382767e+00,-3.835789481657401190e+00,-5.023745776571672650e+00,1.000000000000000000e+00,2.165016566954679894e-02
-1.122292497959122670e+00,3.921538708028435849e-01,-7.883865989977238975e+00,-1.809647055992676723e+00,1.000000000000000000e+00,2.140346666340363357e-02
-1.502239244378998251e+00,4.510532459506677583e+00,-3.864227333728107006e+00,-4.944415097207203402e+00,1.000000000000000000e+00,2.123967000732645410e-02
-8.430545276987260195e-01,3.929168160767773088e-01,-8.302535484505655816e+00,-4.548487183463925110e-01,1.000000000000000000e+00,2.114064865142905106e-02
-7.316645177041465331e-01,3.929168160767773088e-01,-8.469629268009699175e+00,4.201107860775343816e-02,1.000000000000000000e+00,2.110929139675848942e-02
-1.154336199464410129e+00,3.929168160767773088e-01,-7.835855573733079282e+00,-1.948403879788326742e+00,1.000000000000000000e+00,1.991889636570483291e-02
-1.462566090134359342e+00,4.497562389849775855e+00,-3.883381541708203599e+00,-4.890811807486485918e+00,1.000000000000000000e+00,1.979951793406429378e-02
-1.502239244378998251e+00,4.396853613690282714e+00,-3.948377937178218389e+00,-4.605703978696158885e+00,1.000000000000000000e+00,1.919649475082154180e-02
-1.398478687123770214e+00,3.929168160767773088e-01,-7.478704785056667248e+00,-2.719087218323784860e+00,1.000000000000000000e+00,1.895483898355569685e-02
-1.038368517826214088e+00,3.944427066246589675e-01,-8.007931694424957669e+00,-1.408362591761458837e+00,1.000000000000000000e+00,1.890909735082907037e-02
-1.496135682187514249e+00,4.360995185815312425e+00,-3.976831090890624143e+00,-4.467902869530451682e+00,1.000000000000000000e+00,1.858996143628672409e-02
-1.502239244378998251e+00,4.528080200807195865e+00,-3.851379410711579077e+00,-4.982675991911405866e+00,1.000000000000000000e+00,1.848787087351805997e-02
-1.227578945762218154e+00,4.299196618626538680e+00,-4.089327804459870208e+00,-3.626323504986276536e+00,1.000000000000000000e+00,1.753951492546869384e-02
-1.410685811506738219e+00,4.447208001770036390e+00,-3.933257161895090004e+00,-4.687839064291652313e+00,1.000000000000000000e+00,1.688317949907288534e-02
-1.041420298921963195e+00,3.929168160767773088e-01,-8.004226718087497972e+00,-1.427756993341831482e+00,1.000000000000000000e+00,1.682044493647383288e-02
-1.166543323847378133e+00,3.929168160767773088e-01,-7.817756395657856849e+00,-2.000344367299002002e+00,1.000000000000000000e+00,1.646637515986789854e-02
-1.013954269060278079e+00,3.921538708028435849e-01,-8.045844570091691850e+00,-1.295873770706204020e+00,1.000000000000000000e+00,1.644193773813860948e-02
-1.264200318911122167e+00,4.312166688283440408e+00,-4.070854826445762242e+00,-3.812878862508900291e+00,1.000000000000000000e+00,1.637386370260624294e-02
-1.024635502895378636e+00,3.944427066246589675e-01,-8.028501824863008451e+00,-1.341396990342222928e+00,1.000000000000000000e+00,1.604183464134214740e-02
-1.398478687123770214e+00,4.446445056496088455e+00,-3.936723278680936744e+00,-4.665155022992372835e+00,1.000000000000000000e+00,1.540300447313679502e-02
-1.410685811506738219e+00,4.397616558964216438e+00,-3.970599379284157848e+00,-4.522138500666398997e+00,1.000000000000000000e+00,1.515442937168572611e-02
-1.435100060272674227e+00,4.299196618626538680e+00,-4.039440160192031115e+00,-4.157693911205069703e+00,1.000000000000000000e+00,1.495378334998491085e-02
-6.706288957893065117e-01,3.936797613507110327e-01,-8.559627903340803812e+00,2.828045738385599472e-01,1.000000000000000000e+00,1.494315637995768248e-02
-1.496135682187514249e+00,3.921538708028435849e-01,-7.339347143990316624e+00,-2.826014837762893528e+00,1.000000000000000000e+00,1.442967911697951022e-02
-1.309977035347259289e+00,4.299196618626538680e+00,-4.070298006955712644e+00,-3.897932750482276720e+00,1.000000000000000000e+00,1.437748098975014793e-02
-1.166543323847378133e+00,4.298433673352604956e+00,-4.103343669946401207e+00,-3.380625649048729642e+00,1.000000000000000000e+00,1.433861309634551495e-02
-1.317606488086610739e+00,3.929168160767773088e-01,-7.595806592811142899e+00,-2.535681101910608248e+00,1.000000000000000000e+00,1.414232998242706194e-02
-6.660512241456899574e-01,3.936797613507110327e-01,-8.566382842990339697e+00,2.995299386823053744e-01,1.000000000000000000e+00,1.413045599986003167e-02
-7.270868460605299788e-01,3.936797613507110327e-01,-8.475843351676161319e+00,6.313423555293751210e-02,1.000000000000000000e+00,1.401330668332673168e-02
-1.309977035347259289e+00,4.299959563900472403e+00,-4.069703930790854685e+00,-3.901329100600086086e+00,1.000000000000000000e+00,1.390978970832655939e-02
-1.462566090134359342e+00,3.921538708028435849e-01,-7.387132526696015944e+00,-2.805263299353490503e+00,1.000000000000000000e+00,1.375789920001179237e-02
-1.146706746725058679e+00,4.300722509174420338e+00,-4.105759408484879636e+00,-3.305889274813356149e+00,1.000000000000000000e+00,1.365762461051888386e-02
-8.552616520816940238e-01,3.936797613507110327e-01,-8.283631688684073069e+00,-5.106413048973361679e-01,1.000000000000000000e+00,1.342269916128444041e-02
-1.239786070145186159e+00,4.302248399722287786e+00,-4.084178990010546961e+00,-3.684456914263830818e+00,1.000000000000000000e+00,1.321011312293111049e-02
-1.410685811506738219e+00,4.397616558964216438e+00,-3.970599379284157848e+00,-4.522138500666398997e+00,1.000000000000000000e+00,1.314567765615134651e-02
-1.062782766592150097e+00,3.929168160767773088e-01,-7.972254129740795392e+00,-1.530639716342595769e+00,1.000000000000000000e+00,1.311377247265518506e-02
-1.462566090134359342e+00,4.446445056496088455e+00,-3.921300214922536220e+00,-4.749047955529934306e+00,1.000000000000000000e+00,1.294303780871456158e-02
-8.674687764646620280e-01,3.944427066246589675e-01,-8.264736768139490763e+00,-5.669486958716962732e-01,1.000000000000000000e+00,1.292917554592194242e-02
-8.613652142731780259e-01,3.929168160767773088e-01,-8.274969986865594151e+00,-5.421681558454900518e-01,1.000000000000000000e+00,1.288746763450963027e-02
-8.491580898902100216e-01,3.936797613507110327e-01,-8.292816548494302609e+00,-4.815324853233449720e-01,1.000000000000000000e+00,1.280271633388430606e-02
-1.435100060272674227e+00,3.929168160767773088e-01,-7.426107063791174134e+00,-2.774012166863400353e+00,1.000000000000000000e+00,1.254133013860178440e-02
-1.398478687123770214e+00,4.299196618626538680e+00,-4.048710821699987861e+00,-4.102768962665454211e+00,1.000000000000000000e+00,1.248106691354657592e-02
-8.735723386561460302e-01,3.936797613507110327e-01,-8.256070356289832546e+00,-5.987190393349182127e-01,1.000000000000000000e+00,1.246390530598089422e-02
-1.410685811506738219e+00,3.921538708028435849e-01,-7.461446999194448537e+00,-2.741710617784506532e+00,1.000000000000000000e+00,1.235565919541854740e-02
-1.459514309038610236e+00,3.929168160767773088e-01,-7.391195538358155126e+00,-2.800289268914449181e+00,1.000000000000000000e+00,1.234048480298785208e-02
-1.146706746725058679e+00,3.936797613507110327e-01,-7.846790295475050137e+00,-1.913130878926952549e+00,1.000000000000000000e+00,1.218513884839420025e-02
-1.502239244378998251e+00,4.398379504238164373e+00,-3.947237838198067283e+00,-4.611203222915023048e+00,1.000000000000000000e+00,1.209636536152237062e-02
-1.114663045219771220e+00,3.929168160767773088e-01,-7.894826370204988564e+00,-1.772869904484785097e+00,1.000000000000000000e+00,1.202695482866393550e-02
-1.432048279176939332e+00,3.936797613507110327e-01,-7.430179438521696156e+00,-2.767851136487923469e+00,1.000000000000000000e+00,1.185482268047182569e-02
-1.209268259187766148e+00,3.921538708028435849e-01,-7.754955963134753993e+00,-2.175512387942454495e+00,1.000000000000000000e+00,1.184057036891934638e-02
-1.068886328783634099e+00,3.921538708028435849e-01,-7.963547119313112432e+00,-1.562026930978576367e+00,1.000000000000000000e+00,1.174387578811555283e-02
-1.505291025474747357e+00,4.348788061432344421e+00,-3.983643858650602443e+00,-4.421768883651189697e+00,1.000000000000000000e+00,1.145718361659445531e-02
-1.264200318911122167e+00,4.309877852461639236e+00,-4.072643420591871788e+00,-3.802880209183049587e+00,1.000000000000000000e+00,1.143814380986580941e-02
